GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,1022500222,109,204333,Natasha Cloud,1611661313,New York Liberty,1,0,49,Missed Shot,Driving Floating Bank Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,-132,65,1,0,20250819,NYL,MIN
Shot Chart Detail,1022500222,120,204333,Natasha Cloud,1611661313,New York Liberty,1,0,4,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,43,113,1,0,20250819,NYL,MIN
Shot Chart Detail,1022500222,130,204333,Natasha Cloud,1611661313,New York Liberty,2,9,47,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-23,29,1,1,20250819,NYL,MIN
Shot Chart Detail,1022500222,285,204333,Natasha Cloud,1611661313,New York Liberty,3,9,22,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,12,21,1,1,20250819,NYL,MIN
Shot Chart Detail,1022500222,324,204333,Natasha Cloud,1611661313,New York Liberty,3,5,52,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side(L),16-24 ft.,23,-202,122,1,0,20250819,NYL,MIN
Shot Chart Detail,1022500222,391,204333,Natasha Cloud,1611661313,New York Liberty,3,0,0,Missed Shot,Pullup Jump shot,3PT Field Goal,Backcourt,Back Court(BC),Back Court Shot,46,98,457,1,0,20250819,NYL,MIN
Shot Chart Detail,1022500222,441,204333,Natasha Cloud,1611661313,New York Liberty,4,5,54,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,23,-34,236,1,1,20250819,NYL,MIN
Shot Chart Detail,1022500222,515,204333,Natasha Cloud,1611661313,New York Liberty,4,0,44,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,117,248,1,0,20250819,NYL,MIN
Shot Chart Detail,1022500229,34,204333,Natasha Cloud,1611661313,New York Liberty,1,7,9,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,121,227,1,0,20250821,NYL,CHI
Shot Chart Detail,1022500229,45,204333,Natasha Cloud,1611661313,New York Liberty,1,5,50,Missed Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,148,203,1,0,20250821,NYL,CHI
Shot Chart Detail,1022500229,47,204333,Natasha Cloud,1611661313,New York Liberty,1,5,45,Made Shot,Putback Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-40,21,1,1,20250821,NYL,CHI
Shot Chart Detail,1022500229,50,204333,Natasha Cloud,1611661313,New York Liberty,1,5,20,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),16-24 ft.,23,-163,171,1,0,20250821,NYL,CHI
Shot Chart Detail,1022500229,111,204333,Natasha Cloud,1611661313,New York Liberty,1,1,22,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,18,18,1,1,20250821,NYL,CHI
Shot Chart Detail,1022500229,144,204333,Natasha Cloud,1611661313,New York Liberty,2,8,26,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,173,200,1,1,20250821,NYL,CHI
Shot Chart Detail,1022500229,185,204333,Natasha Cloud,1611661313,New York Liberty,2,6,11,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,162,201,1,0,20250821,NYL,CHI
Shot Chart Detail,1022500229,253,204333,Natasha Cloud,1611661313,New York Liberty,2,1,1,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,9,61,68,1,0,20250821,NYL,CHI
Shot Chart Detail,1022500229,262,204333,Natasha Cloud,1611661313,New York Liberty,2,0,0,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,93,240,1,1,20250821,NYL,CHI
Shot Chart Detail,1022500229,414,204333,Natasha Cloud,1611661313,New York Liberty,4,9,4,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,40,98,1,0,20250821,NYL,CHI
Shot Chart Detail,1022500229,442,204333,Natasha Cloud,1611661313,New York Liberty,4,6,49,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,94,149,1,1,20250821,NYL,CHI
Shot Chart Detail,1022500229,497,204333,Natasha Cloud,1611661313,New York Liberty,4,3,51,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-179,207,1,0,20250821,NYL,CHI
Shot Chart Detail,1022500229,553,204333,Natasha Cloud,1611661313,New York Liberty,4,0,38,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-28,40,1,0,20250821,NYL,CHI
Shot Chart Detail,1022500235,20,204333,Natasha Cloud,1611661313,New York Liberty,1,7,49,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20,-89,183,1,1,20250823,ATL,NYL
Shot Chart Detail,1022500235,61,204333,Natasha Cloud,1611661313,New York Liberty,1,4,23,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,23,-163,173,1,0,20250823,ATL,NYL
Shot Chart Detail,1022500235,82,204333,Natasha Cloud,1611661313,New York Liberty,1,2,2,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-162,180,1,0,20250823,ATL,NYL
Shot Chart Detail,1022500235,190,204333,Natasha Cloud,1611661313,New York Liberty,2,4,39,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-3,15,1,1,20250823,ATL,NYL
Shot Chart Detail,1022500235,202,204333,Natasha Cloud,1611661313,New York Liberty,2,3,46,Missed Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,1,14,1,0,20250823,ATL,NYL
Shot Chart Detail,1022500235,346,204333,Natasha Cloud,1611661313,New York Liberty,3,2,42,Missed Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-8,7,1,0,20250823,ATL,NYL
Shot Chart Detail,1022500255,29,204333,Natasha Cloud,1611661313,New York Liberty,1,7,8,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-239,-21,1,1,20250830,PHX,NYL
Shot Chart Detail,1022500255,153,204333,Natasha Cloud,1611661313,New York Liberty,2,8,26,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-11,249,1,1,20250830,PHX,NYL
Shot Chart Detail,1022500255,167,204333,Natasha Cloud,1611661313,New York Liberty,2,7,14,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,179,167,1,1,20250830,PHX,NYL
Shot Chart Detail,1022500255,186,204333,Natasha Cloud,1611661313,New York Liberty,2,5,44,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,9,71,57,1,0,20250830,PHX,NYL
Shot Chart Detail,1022500255,244,204333,Natasha Cloud,1611661313,New York Liberty,2,1,16,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,-61,167,1,1,20250830,PHX,NYL
Shot Chart Detail,1022500255,251,204333,Natasha Cloud,1611661313,New York Liberty,2,0,35,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-220,110,1,0,20250830,PHX,NYL
Shot Chart Detail,1022500255,282,204333,Natasha Cloud,1611661313,New York Liberty,3,7,37,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-1,23,1,1,20250830,PHX,NYL
Shot Chart Detail,1022500255,358,204333,Natasha Cloud,1611661313,New York Liberty,3,2,11,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-143,214,1,0,20250830,PHX,NYL
Shot Chart Detail,1022500255,387,204333,Natasha Cloud,1611661313,New York Liberty,3,1,1,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,4,25,1,0,20250830,PHX,NYL
Shot Chart Detail,1022500255,485,204333,Natasha Cloud,1611661313,New York Liberty,4,2,49,Missed Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,201,157,1,0,20250830,PHX,NYL
Shot Chart Detail,1022500261,11,204333,Natasha Cloud,1611661313,New York Liberty,1,8,58,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,23,53,233,1,1,20250902,GSV,NYL
Shot Chart Detail,1022500261,19,204333,Natasha Cloud,1611661313,New York Liberty,1,8,20,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-123,220,1,1,20250902,GSV,NYL
Shot Chart Detail,1022500261,23,204333,Natasha Cloud,1611661313,New York Liberty,1,7,41,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,123,221,1,1,20250902,GSV,NYL
Shot Chart Detail,1022500261,30,204333,Natasha Cloud,1611661313,New York Liberty,1,6,58,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side(L),16-24 ft.,23,-206,109,1,0,20250902,GSV,NYL
Shot Chart Detail,1022500261,137,204333,Natasha Cloud,1611661313,New York Liberty,2,8,21,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,-97,107,1,0,20250902,GSV,NYL
Shot Chart Detail,1022500261,227,204333,Natasha Cloud,1611661313,New York Liberty,2,3,11,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,33,4,1,1,20250902,GSV,NYL
Shot Chart Detail,1022500261,237,204333,Natasha Cloud,1611661313,New York Liberty,2,2,10,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-178,172,1,0,20250902,GSV,NYL
Shot Chart Detail,1022500261,268,204333,Natasha Cloud,1611661313,New York Liberty,3,9,25,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,178,174,1,0,20250902,GSV,NYL
Shot Chart Detail,1022500261,282,204333,Natasha Cloud,1611661313,New York Liberty,3,8,6,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-32,65,1,1,20250902,GSV,NYL
Shot Chart Detail,1022500261,343,204333,Natasha Cloud,1611661313,New York Liberty,3,3,30,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-48,52,1,1,20250902,GSV,NYL
Shot Chart Detail,1022500261,419,204333,Natasha Cloud,1611661313,New York Liberty,4,7,36,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,-87,147,1,0,20250902,GSV,NYL
Shot Chart Detail,1022500261,438,204333,Natasha Cloud,1611661313,New York Liberty,4,6,6,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-22,255,1,0,20250902,GSV,NYL
Shot Chart Detail,1022500261,469,204333,Natasha Cloud,1611661313,New York Liberty,4,4,0,Missed Shot,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,9,-61,72,1,0,20250902,GSV,NYL
Shot Chart Detail,1022500270,7,204333,Natasha Cloud,1611661313,New York Liberty,1,9,51,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,1,20,1,1,20250905,SEA,NYL
Shot Chart Detail,1022500270,134,204333,Natasha Cloud,1611661313,New York Liberty,2,8,53,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-38,47,1,1,20250905,SEA,NYL
Shot Chart Detail,1022500270,253,204333,Natasha Cloud,1611661313,New York Liberty,3,9,30,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),16-24 ft.,23,87,217,1,1,20250905,SEA,NYL
Shot Chart Detail,1022500270,315,204333,Natasha Cloud,1611661313,New York Liberty,3,4,30,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-144,204,1,0,20250905,SEA,NYL
Shot Chart Detail,1022500270,404,204333,Natasha Cloud,1611661313,New York Liberty,4,8,59,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),16-24 ft.,23,99,215,1,1,20250905,SEA,NYL
Shot Chart Detail,1022500270,454,204333,Natasha Cloud,1611661313,New York Liberty,4,5,18,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),16-24 ft.,23,-56,228,1,0,20250905,SEA,NYL
Shot Chart Detail,1022500277,7,204333,Natasha Cloud,1611661313,New York Liberty,1,9,49,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,9,138,1,0,20250909,NYL,WAS
Shot Chart Detail,1022500277,39,204333,Natasha Cloud,1611661313,New York Liberty,1,6,31,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-225,96,1,1,20250909,NYL,WAS
Shot Chart Detail,1022500277,67,204333,Natasha Cloud,1611661313,New York Liberty,1,4,12,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-68,167,1,0,20250909,NYL,WAS
Shot Chart Detail,1022500277,137,204333,Natasha Cloud,1611661313,New York Liberty,2,9,18,Made Shot,Driving Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,23,59,1,1,20250909,NYL,WAS
Shot Chart Detail,1022500277,142,204333,Natasha Cloud,1611661313,New York Liberty,2,8,24,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,20,176,113,1,1,20250909,NYL,WAS
Shot Chart Detail,1022500277,302,204333,Natasha Cloud,1611661313,New York Liberty,3,7,35,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-196,173,1,0,20250909,NYL,WAS
Shot Chart Detail,1022500277,410,204333,Natasha Cloud,1611661313,New York Liberty,3,0,1,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-16,20,1,0,20250909,NYL,WAS
Shot Chart Detail,1022500277,416,204333,Natasha Cloud,1611661313,New York Liberty,4,9,49,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,-4,130,1,1,20250909,NYL,WAS
Shot Chart Detail,1022500277,482,204333,Natasha Cloud,1611661313,New York Liberty,4,3,38,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-185,191,1,0,20250909,NYL,WAS
Shot Chart Detail,1022500283,45,204333,Natasha Cloud,1611661313,New York Liberty,1,6,20,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-126,217,1,0,20250911,CHI,NYL
Shot Chart Detail,1022500283,64,204333,Natasha Cloud,1611661313,New York Liberty,1,4,7,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-72,12,1,0,20250911,CHI,NYL
Shot Chart Detail,1022500283,124,204333,Natasha Cloud,1611661313,New York Liberty,1,0,0,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,11,15,1,0,20250911,CHI,NYL
Shot Chart Detail,1022500283,145,204333,Natasha Cloud,1611661313,New York Liberty,2,8,21,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-13,14,1,1,20250911,CHI,NYL
Shot Chart Detail,1022500283,170,204333,Natasha Cloud,1611661313,New York Liberty,2,6,10,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-170,185,1,0,20250911,CHI,NYL
