GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,1022500159,496,1629477,Sabrina Ionescu,1611661313,New York Liberty,4,4,33,Made Shot,Running Pull-Up Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,-146,84,1,1,20250726,NYL,LAS
Shot Chart Detail,1022500159,516,1629477,Sabrina Ionescu,1611661313,New York Liberty,4,2,18,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,15,17,1,1,20250726,NYL,LAS
Shot Chart Detail,1022500159,542,1629477,Sabrina Ionescu,1611661313,New York Liberty,4,0,23,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,86,151,1,1,20250726,NYL,LAS
Shot Chart Detail,1022500166,52,1629477,Sabrina Ionescu,1611661313,New York Liberty,1,5,25,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-27,44,1,0,20250728,DAL,NYL
Shot Chart Detail,1022500166,167,1629477,Sabrina Ionescu,1611661313,New York Liberty,2,7,27,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,-46,110,1,0,20250728,DAL,NYL
Shot Chart Detail,1022500166,191,1629477,Sabrina Ionescu,1611661313,New York Liberty,2,6,1,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,219,106,1,0,20250728,DAL,NYL
Shot Chart Detail,1022500166,204,1629477,Sabrina Ionescu,1611661313,New York Liberty,2,5,6,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,33,25,1,0,20250728,DAL,NYL
Shot Chart Detail,1022500166,247,1629477,Sabrina Ionescu,1611661313,New York Liberty,2,2,24,Missed Shot,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,30,35,1,0,20250728,DAL,NYL
Shot Chart Detail,1022500166,326,1629477,Sabrina Ionescu,1611661313,New York Liberty,3,7,34,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-15,4,1,1,20250728,DAL,NYL
Shot Chart Detail,1022500166,333,1629477,Sabrina Ionescu,1611661313,New York Liberty,3,7,10,Made Shot,Running Pull-Up Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,56,117,1,1,20250728,DAL,NYL
Shot Chart Detail,1022500166,349,1629477,Sabrina Ionescu,1611661313,New York Liberty,3,5,42,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-18,263,1,0,20250728,DAL,NYL
Shot Chart Detail,1022500166,353,1629477,Sabrina Ionescu,1611661313,New York Liberty,3,5,24,Made Shot,Running Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-44,12,1,1,20250728,DAL,NYL
Shot Chart Detail,1022500166,464,1629477,Sabrina Ionescu,1611661313,New York Liberty,4,7,41,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,23,-185,152,1,0,20250728,DAL,NYL
Shot Chart Detail,1022500166,488,1629477,Sabrina Ionescu,1611661313,New York Liberty,4,5,39,Made Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-157,197,1,1,20250728,DAL,NYL
Shot Chart Detail,1022500166,528,1629477,Sabrina Ionescu,1611661313,New York Liberty,4,2,36,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,17,-175,42,1,1,20250728,DAL,NYL
Shot Chart Detail,1022500166,542,1629477,Sabrina Ionescu,1611661313,New York Liberty,4,1,49,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,149,225,1,0,20250728,DAL,NYL
Shot Chart Detail,1022500172,7,1629477,Sabrina Ionescu,1611661313,New York Liberty,1,9,45,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,233,-2,1,0,20250730,MIN,NYL
Shot Chart Detail,1022500172,11,1629477,Sabrina Ionescu,1611661313,New York Liberty,1,9,24,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,-160,23,1,1,20250730,MIN,NYL
Shot Chart Detail,1022500172,44,1629477,Sabrina Ionescu,1611661313,New York Liberty,1,5,10,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,12,0,1,1,20250730,MIN,NYL
Shot Chart Detail,1022500172,66,1629477,Sabrina Ionescu,1611661313,New York Liberty,1,3,28,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-209,173,1,0,20250730,MIN,NYL
Shot Chart Detail,1022500172,83,1629477,Sabrina Ionescu,1611661313,New York Liberty,1,2,20,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,-27,79,1,1,20250730,MIN,NYL
Shot Chart Detail,1022500172,87,1629477,Sabrina Ionescu,1611661313,New York Liberty,1,1,49,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,17,14,1,0,20250730,MIN,NYL
Shot Chart Detail,1022500172,193,1629477,Sabrina Ionescu,1611661313,New York Liberty,2,5,11,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-43,25,1,1,20250730,MIN,NYL
Shot Chart Detail,1022500172,205,1629477,Sabrina Ionescu,1611661313,New York Liberty,2,3,44,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,11,85,71,1,1,20250730,MIN,NYL
Shot Chart Detail,1022500172,237,1629477,Sabrina Ionescu,1611661313,New York Liberty,2,0,35,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,10,98,1,0,20250730,MIN,NYL
Shot Chart Detail,1022500172,298,1629477,Sabrina Ionescu,1611661313,New York Liberty,3,5,42,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,18,115,1,1,20250730,MIN,NYL
Shot Chart Detail,1022500172,310,1629477,Sabrina Ionescu,1611661313,New York Liberty,3,4,49,Missed Shot,Reverse Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,18,52,1,0,20250730,MIN,NYL
Shot Chart Detail,1022500172,338,1629477,Sabrina Ionescu,1611661313,New York Liberty,3,3,26,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-119,228,1,0,20250730,MIN,NYL
Shot Chart Detail,1022500172,344,1629477,Sabrina Ionescu,1611661313,New York Liberty,3,2,56,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-12,17,1,0,20250730,MIN,NYL
Shot Chart Detail,1022500172,369,1629477,Sabrina Ionescu,1611661313,New York Liberty,3,1,8,Made Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,-74,260,1,1,20250730,MIN,NYL
Shot Chart Detail,1022500172,432,1629477,Sabrina Ionescu,1611661313,New York Liberty,4,7,25,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-16,248,1,0,20250730,MIN,NYL
Shot Chart Detail,1022500172,443,1629477,Sabrina Ionescu,1611661313,New York Liberty,4,6,49,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,22,5,1,1,20250730,MIN,NYL
Shot Chart Detail,1022500172,461,1629477,Sabrina Ionescu,1611661313,New York Liberty,4,5,26,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,10,106,5,1,1,20250730,MIN,NYL
Shot Chart Detail,1022500172,464,1629477,Sabrina Ionescu,1611661313,New York Liberty,4,4,52,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side(L),24+ ft.,22,-221,50,1,0,20250730,MIN,NYL
Shot Chart Detail,1022500172,494,1629477,Sabrina Ionescu,1611661313,New York Liberty,4,2,25,Made Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,31,56,307,1,1,20250730,MIN,NYL
Shot Chart Detail,1022500172,520,1629477,Sabrina Ionescu,1611661313,New York Liberty,4,0,40,Made Shot,Jump Bank Shot,3PT Field Goal,Above the Break 3,Left Side(L),16-24 ft.,23,-201,122,1,1,20250730,MIN,NYL
Shot Chart Detail,1022500175,19,1629477,Sabrina Ionescu,1611661313,New York Liberty,1,8,54,Made Shot,Running Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-15,45,1,1,20250801,CON,NYL
Shot Chart Detail,1022500175,100,1629477,Sabrina Ionescu,1611661313,New York Liberty,1,1,53,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-235,17,1,0,20250801,CON,NYL
Shot Chart Detail,1022500175,102,1629477,Sabrina Ionescu,1611661313,New York Liberty,1,1,45,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,3,15,1,1,20250801,CON,NYL
Shot Chart Detail,1022500175,118,1629477,Sabrina Ionescu,1611661313,New York Liberty,1,0,21,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-7,76,1,0,20250801,CON,NYL
Shot Chart Detail,1022500175,197,1629477,Sabrina Ionescu,1611661313,New York Liberty,2,5,15,Made Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-152,227,1,1,20250801,CON,NYL
Shot Chart Detail,1022500175,219,1629477,Sabrina Ionescu,1611661313,New York Liberty,2,4,25,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-55,242,1,0,20250801,CON,NYL
Shot Chart Detail,1022500175,243,1629477,Sabrina Ionescu,1611661313,New York Liberty,2,2,43,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-79,244,1,0,20250801,CON,NYL
Shot Chart Detail,1022500175,276,1629477,Sabrina Ionescu,1611661313,New York Liberty,2,0,33,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,30,168,249,1,0,20250801,CON,NYL
Shot Chart Detail,1022500175,331,1629477,Sabrina Ionescu,1611661313,New York Liberty,3,7,20,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,30,-22,306,1,0,20250801,CON,NYL
Shot Chart Detail,1022500175,333,1629477,Sabrina Ionescu,1611661313,New York Liberty,3,7,11,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,0,19,1,1,20250801,CON,NYL
Shot Chart Detail,1022500175,348,1629477,Sabrina Ionescu,1611661313,New York Liberty,3,6,15,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,55,147,1,1,20250801,CON,NYL
Shot Chart Detail,1022500175,368,1629477,Sabrina Ionescu,1611661313,New York Liberty,3,5,1,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,143,57,1,0,20250801,CON,NYL
Shot Chart Detail,1022500175,397,1629477,Sabrina Ionescu,1611661313,New York Liberty,3,3,20,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,28,-54,278,1,1,20250801,CON,NYL
Shot Chart Detail,1022500175,459,1629477,Sabrina Ionescu,1611661313,New York Liberty,4,8,40,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,1,258,1,0,20250801,CON,NYL
Shot Chart Detail,1022500175,478,1629477,Sabrina Ionescu,1611661313,New York Liberty,4,7,8,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-13,35,1,1,20250801,CON,NYL
Shot Chart Detail,1022500175,539,1629477,Sabrina Ionescu,1611661313,New York Liberty,4,2,35,Missed Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-206,184,1,0,20250801,CON,NYL
Shot Chart Detail,1022500181,12,1629477,Sabrina Ionescu,1611661313,New York Liberty,1,9,31,Made Shot,Running Pull-Up Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,4,152,1,1,20250803,CON,NYL
Shot Chart Detail,1022500181,21,1629477,Sabrina Ionescu,1611661313,New York Liberty,1,8,37,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,55,151,1,0,20250803,CON,NYL
Shot Chart Detail,1022500181,23,1629477,Sabrina Ionescu,1611661313,New York Liberty,1,8,34,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,8,1,1,20250803,CON,NYL
Shot Chart Detail,1022500181,34,1629477,Sabrina Ionescu,1611661313,New York Liberty,1,7,27,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,-86,152,1,0,20250803,CON,NYL
Shot Chart Detail,1022500181,39,1629477,Sabrina Ionescu,1611661313,New York Liberty,1,6,46,Made Shot,Pullup Jump shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,13,27,1,1,20250803,CON,NYL
Shot Chart Detail,1022500181,53,1629477,Sabrina Ionescu,1611661313,New York Liberty,1,5,50,Made Shot,Driving Floating Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,12,-91,85,1,1,20250803,CON,NYL
Shot Chart Detail,1022500181,73,1629477,Sabrina Ionescu,1611661313,New York Liberty,1,4,58,Missed Shot,Running Pull-Up Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,-164,29,1,0,20250803,CON,NYL
Shot Chart Detail,1022500181,92,1629477,Sabrina Ionescu,1611661313,New York Liberty,1,3,38,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,12,73,98,1,1,20250803,CON,NYL
Shot Chart Detail,1022500181,120,1629477,Sabrina Ionescu,1611661313,New York Liberty,1,2,1,Made Shot,Running Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-38,42,1,1,20250803,CON,NYL
Shot Chart Detail,1022500181,123,1629477,Sabrina Ionescu,1611661313,New York Liberty,1,1,36,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,21,156,1,1,20250803,CON,NYL
Shot Chart Detail,1022500181,162,1629477,Sabrina Ionescu,1611661313,New York Liberty,2,8,53,Missed Shot,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,17,61,1,0,20250803,CON,NYL
Shot Chart Detail,1022500181,169,1629477,Sabrina Ionescu,1611661313,New York Liberty,2,8,11,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-12,37,1,1,20250803,CON,NYL
Shot Chart Detail,1022500181,214,1629477,Sabrina Ionescu,1611661313,New York Liberty,2,5,31,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-5,75,1,0,20250803,CON,NYL
Shot Chart Detail,1022500181,284,1629477,Sabrina Ionescu,1611661313,New York Liberty,2,0,44,Made Shot,Cutting Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-28,29,1,1,20250803,CON,NYL
Shot Chart Detail,1022500181,309,1629477,Sabrina Ionescu,1611661313,New York Liberty,3,8,44,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,14,-72,121,1,0,20250803,CON,NYL
Shot Chart Detail,1022500181,333,1629477,Sabrina Ionescu,1611661313,New York Liberty,3,7,42,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-12,30,1,1,20250803,CON,NYL
Shot Chart Detail,1022500181,372,1629477,Sabrina Ionescu,1611661313,New York Liberty,3,5,17,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-183,162,1,1,20250803,CON,NYL
Shot Chart Detail,1022500181,420,1629477,Sabrina Ionescu,1611661313,New York Liberty,3,2,50,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,71,160,1,1,20250803,CON,NYL
Shot Chart Detail,1022500181,511,1629477,Sabrina Ionescu,1611661313,New York Liberty,4,5,56,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,86,116,1,1,20250803,CON,NYL
Shot Chart Detail,1022500181,520,1629477,Sabrina Ionescu,1611661313,New York Liberty,4,5,10,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,29,-209,202,1,0,20250803,CON,NYL
Shot Chart Detail,1022500181,556,1629477,Sabrina Ionescu,1611661313,New York Liberty,4,2,25,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,0,35,1,1,20250803,CON,NYL
Shot Chart Detail,1022500181,570,1629477,Sabrina Ionescu,1611661313,New York Liberty,4,1,12,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-139,224,1,0,20250803,CON,NYL
Shot Chart Detail,1022500185,53,1629477,Sabrina Ionescu,1611661313,New York Liberty,1,5,13,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),16-24 ft.,23,-147,179,1,1,20250805,NYL,DAL
Shot Chart Detail,1022500185,60,1629477,Sabrina Ionescu,1611661313,New York Liberty,1,4,43,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,23,-163,173,1,0,20250805,NYL,DAL
Shot Chart Detail,1022500185,64,1629477,Sabrina Ionescu,1611661313,New York Liberty,1,4,15,Missed Shot,Running Pull-Up Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,23,117,1,0,20250805,NYL,DAL
Shot Chart Detail,1022500185,224,1629477,Sabrina Ionescu,1611661313,New York Liberty,2,2,32,Missed Shot,Cutting Layup Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,68,48,1,0,20250805,NYL,DAL
Shot Chart Detail,1022500185,229,1629477,Sabrina Ionescu,1611661313,New York Liberty,2,2,13,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,29,207,208,1,0,20250805,NYL,DAL
Shot Chart Detail,1022500185,382,1629477,Sabrina Ionescu,1611661313,New York Liberty,3,0,2,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,-27,86,1,0,20250805,NYL,DAL
Shot Chart Detail,1022500185,411,1629477,Sabrina Ionescu,1611661313,New York Liberty,4,8,15,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,20,0,207,1,1,20250805,NYL,DAL
Shot Chart Detail,1022500185,460,1629477,Sabrina Ionescu,1611661313,New York Liberty,4,5,0,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,12,-88,92,1,0,20250805,NYL,DAL
Shot Chart Detail,1022500185,496,1629477,Sabrina Ionescu,1611661313,New York Liberty,4,2,35,Missed Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-13,60,1,0,20250805,NYL,DAL
Shot Chart Detail,1022500194,20,1629477,Sabrina Ionescu,1611661313,New York Liberty,1,8,22,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,237,11,1,1,20250808,DAL,NYL
Shot Chart Detail,1022500194,54,1629477,Sabrina Ionescu,1611661313,New York Liberty,1,5,38,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-15,20,1,1,20250808,DAL,NYL
Shot Chart Detail,1022500194,86,1629477,Sabrina Ionescu,1611661313,New York Liberty,1,3,9,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,9,273,1,0,20250808,DAL,NYL
Shot Chart Detail,1022500194,116,1629477,Sabrina Ionescu,1611661313,New York Liberty,1,1,22,Missed Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-62,29,1,0,20250808,DAL,NYL
Shot Chart Detail,1022500194,221,1629477,Sabrina Ionescu,1611661313,New York Liberty,2,4,48,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-36,256,1,0,20250808,DAL,NYL
Shot Chart Detail,1022500194,256,1629477,Sabrina Ionescu,1611661313,New York Liberty,2,3,6,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-132,210,1,0,20250808,DAL,NYL
Shot Chart Detail,1022500194,282,1629477,Sabrina Ionescu,1611661313,New York Liberty,2,0,40,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,22,106,1,0,20250808,DAL,NYL
Shot Chart Detail,1022500194,323,1629477,Sabrina Ionescu,1611661313,New York Liberty,3,8,13,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-35,47,1,0,20250808,DAL,NYL
Shot Chart Detail,1022500194,344,1629477,Sabrina Ionescu,1611661313,New York Liberty,3,6,14,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,28,31,1,1,20250808,DAL,NYL
Shot Chart Detail,1022500194,369,1629477,Sabrina Ionescu,1611661313,New York Liberty,3,4,33,Missed Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-48,261,1,0,20250808,DAL,NYL
Shot Chart Detail,1022500194,511,1629477,Sabrina Ionescu,1611661313,New York Liberty,4,5,10,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,12,113,46,1,0,20250808,DAL,NYL
Shot Chart Detail,1022500194,529,1629477,Sabrina Ionescu,1611661313,New York Liberty,4,4,12,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side(R),24+ ft.,23,228,70,1,0,20250808,DAL,NYL
Shot Chart Detail,1022500194,550,1629477,Sabrina Ionescu,1611661313,New York Liberty,4,2,19,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,16,36,1,0,20250808,DAL,NYL
Shot Chart Detail,1022500194,566,1629477,Sabrina Ionescu,1611661313,New York Liberty,4,1,23,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,-56,122,1,1,20250808,DAL,NYL
Shot Chart Detail,1022500194,579,1629477,Sabrina Ionescu,1611661313,New York Liberty,4,0,21,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,24,34,1,0,20250808,DAL,NYL
Shot Chart Detail,1022500194,581,1629477,Sabrina Ionescu,1611661313,New York Liberty,4,0,20,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,19,30,1,1,20250808,DAL,NYL
Shot Chart Detail,1022500199,7,1629477,Sabrina Ionescu,1611661313,New York Liberty,1,9,45,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17,1,175,1,1,20250810,NYL,MIN
Shot Chart Detail,1022500199,15,1629477,Sabrina Ionescu,1611661313,New York Liberty,1,8,47,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-178,194,1,0,20250810,NYL,MIN
Shot Chart Detail,1022500199,36,1629477,Sabrina Ionescu,1611661313,New York Liberty,1,6,19,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,36,17,1,0,20250810,NYL,MIN
Shot Chart Detail,1022500199,49,1629477,Sabrina Ionescu,1611661313,New York Liberty,1,5,4,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,69,246,1,0,20250810,NYL,MIN
Shot Chart Detail,1022500199,86,1629477,Sabrina Ionescu,1611661313,New York Liberty,1,2,14,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-28,38,1,0,20250810,NYL,MIN
Shot Chart Detail,1022500199,207,1629477,Sabrina Ionescu,1611661313,New York Liberty,2,3,50,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-163,190,1,0,20250810,NYL,MIN
Shot Chart Detail,1022500199,209,1629477,Sabrina Ionescu,1611661313,New York Liberty,2,3,41,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,-129,27,1,0,20250810,NYL,MIN
Shot Chart Detail,1022500199,225,1629477,Sabrina Ionescu,1611661313,New York Liberty,2,1,58,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-24,29,1,0,20250810,NYL,MIN
Shot Chart Detail,1022500199,263,1629477,Sabrina Ionescu,1611661313,New York Liberty,3,9,22,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-26,20,1,1,20250810,NYL,MIN
Shot Chart Detail,1022500199,404,1629477,Sabrina Ionescu,1611661313,New York Liberty,4,7,18,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,154,209,1,0,20250810,NYL,MIN
Shot Chart Detail,1022500199,406,1629477,Sabrina Ionescu,1611661313,New York Liberty,4,7,14,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,20,17,1,1,20250810,NYL,MIN
Shot Chart Detail,1022500199,413,1629477,Sabrina Ionescu,1611661313,New York Liberty,4,5,59,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,99,133,1,1,20250810,NYL,MIN
Shot Chart Detail,1022500199,426,1629477,Sabrina Ionescu,1611661313,New York Liberty,4,5,0,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,28,48,279,1,0,20250810,NYL,MIN
Shot Chart Detail,1022500199,462,1629477,Sabrina Ionescu,1611661313,New York Liberty,4,3,16,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-18,4,1,0,20250810,NYL,MIN
